C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_05_627.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_05_627.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_05_627.jpg,-0.25,1,0,18.06747
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_05_699.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_05_699.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_05_699.jpg,0,1,0,18.83714
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_05_769.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_05_769.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_05_769.jpg,0,1,0,19.65468
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_05_836.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_05_836.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_05_836.jpg,0,1,0,20.37364
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_05_904.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_05_904.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_05_904.jpg,-0.05,1,0,20.88688
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_05_975.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_05_975.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_05_975.jpg,-0.25,1,0,21.67706
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_047.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_047.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_047.jpg,-0.4,1,0,22.25794
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_116.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_116.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_116.jpg,-0.6000001,1,0,22.89514
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_187.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_187.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_187.jpg,0,1,0,23.43089
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_255.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_255.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_255.jpg,0,1,0,24.19737
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_323.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_323.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_323.jpg,0,1,0,24.77669
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_392.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_392.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_392.jpg,-0.1,1,0,25.54272
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_463.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_463.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_463.jpg,-0.25,1,0,26.09045
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_536.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_536.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_536.jpg,-0.45,1,0,26.7494
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_610.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_610.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_610.jpg,-0.6500001,1,0,27.31756
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_677.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_677.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_677.jpg,0,1,0,27.8372
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_743.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_743.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_743.jpg,0,1,0,28.37996
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_814.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_814.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_814.jpg,-0.05,1,0,29.11498
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_881.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_881.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_881.jpg,-0.2,1,0,29.65781
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_06_951.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_06_951.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_06_951.jpg,-0.4,1,0,30.16334
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_017.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_017.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_017.jpg,-0.5500001,1,0,30.14235
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_088.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_088.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_088.jpg,0,1,0,30.17902
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_155.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_155.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_155.jpg,0,1,0,30.18805
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_222.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_222.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_222.jpg,0,1,0,30.1897
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_290.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_290.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_290.jpg,0,1,0,30.19022
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_359.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_359.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_359.jpg,0,1,0,30.19031
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_427.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_427.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_427.jpg,0,1,0,30.19032
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_497.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_497.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_497.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_570.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_570.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_570.jpg,-0.1,1,0,30.18778
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_637.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_637.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_637.jpg,-0.25,1,0,30.17502
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_707.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_707.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_707.jpg,-0.4,1,0,30.15752
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_778.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_778.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_778.jpg,0,1,0,30.18595
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_849.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_849.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_849.jpg,0,1,0,30.18915
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_920.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_920.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_920.jpg,0,1,0,30.19
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_07_994.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_07_994.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_07_994.jpg,0,1,0,30.19026
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_063.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_063.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_063.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_134.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_134.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_134.jpg,-0.2,1,0,30.18075
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_207.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_207.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_207.jpg,-0.35,1,0,30.16427
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_279.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_279.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_279.jpg,0,1,0,30.18768
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_351.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_351.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_351.jpg,0,1,0,30.18988
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_419.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_419.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_419.jpg,0,1,0,30.19052
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_490.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_490.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_490.jpg,0,1,0,30.19033
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_559.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_559.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_559.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_630.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_630.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_630.jpg,0,1,0,30.19036
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_698.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_698.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_698.jpg,0,1,0,30.19033
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_771.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_771.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_771.jpg,0,1,0,30.19028
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_840.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_840.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_840.jpg,-0.15,1,0,30.18426
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_909.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_909.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_909.jpg,-0.35,1,0,30.16344
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_08_977.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_08_977.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_08_977.jpg,0,1,0,30.17934
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_045.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_045.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_045.jpg,0,1,0,30.18839
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_117.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_117.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_117.jpg,0,1,0,30.18989
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_186.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_186.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_186.jpg,0,1,0,30.19019
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_258.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_258.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_258.jpg,-0.15,1,0,30.18557
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_335.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_335.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_335.jpg,-0.35,1,0,30.16497
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_406.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_406.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_406.jpg,0,1,0,30.18885
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_480.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_480.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_480.jpg,0,1,0,30.18968
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_553.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_553.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_553.jpg,0,1,0,30.19018
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_620.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_620.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_620.jpg,0,1,0,30.19027
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_691.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_691.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_691.jpg,0,1,0,30.1903
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_759.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_759.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_759.jpg,0,1,0,30.19033
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_831.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_831.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_831.jpg,0,1,0,30.19027
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_903.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_903.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_903.jpg,0,0.8447404,0,30.1582
C:\Users\KIIT\Desktop\data\IMG\center_2024_04_10_00_19_09_971.jpg,C:\Users\KIIT\Desktop\data\IMG\left_2024_04_10_00_19_09_971.jpg,C:\Users\KIIT\Desktop\data\IMG\right_2024_04_10_00_19_09_971.jpg,0,0.7347475,0,30.10383
